Author,Year,Week,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
62,2018,39,2,1152,3,8,0,5,09/26/2018 17:17:36,09/28/2018 18:38:13
62,2018,42,1,1,4,0,0,1,10/18/2018 16:52:03,10/18/2018 16:52:03
62,2018,43,1,4,0,0,0,1,10/22/2018 09:29:01,10/22/2018 09:29:01
62,2018,47,1,420,231,0,0,5,11/20/2018 22:17:01,11/20/2018 22:17:01
62,2018,48,1,321,281,1,0,7,12/01/2018 20:10:35,12/01/2018 20:10:35
62,2018,50,1,47,16,0,0,3,12/14/2018 19:27:36,12/14/2018 19:27:36
62,2019,1,2,184,43,0,0,8,01/04/2019 06:04:38,01/05/2019 01:31:37
62,2019,5,2,55,54,0,0,8,01/31/2019 02:34:13,02/01/2019 17:54:42
62,2019,12,1,3,3,0,0,3,03/20/2019 17:37:49,03/20/2019 17:37:49
63,2018,39,1,196,0,1,0,1,09/26/2018 17:33:21,09/26/2018 17:33:21
63,2018,40,1,114,3,1,0,1,10/05/2018 16:36:40,10/05/2018 16:36:40
63,2018,45,1,4,4,0,0,2,11/09/2018 17:41:48,11/09/2018 17:41:48
63,2018,46,2,44,18,0,0,4,11/12/2018 21:56:54,11/14/2018 22:30:15
63,2018,47,1,65,0,1,0,0,11/21/2018 06:06:16,11/21/2018 06:06:16
63,2018,49,1,217,123,1,0,38,12/05/2018 08:11:52,12/05/2018 08:11:52
63,2018,50,2,659,545,2,0,64,12/11/2018 20:54:10,12/12/2018 20:07:27
63,2018,51,1,562,328,1,0,38,12/22/2018 00:22:06,12/22/2018 00:22:06
63,2019,1,1,53,144,0,1,1,01/05/2019 01:47:30,01/05/2019 01:47:30
63,2019,2,2,10,8,0,0,3,01/08/2019 23:35:11,01/11/2019 17:42:45
63,2019,3,3,527,527,0,0,52,01/17/2019 21:41:00,01/18/2019 20:41:51
63,2019,4,1,10,0,0,0,1,01/25/2019 22:24:31,01/25/2019 22:24:31
63,2019,5,1,640,621,0,0,112,02/01/2019 05:13:31,02/01/2019 05:13:31
63,2019,6,1,8,7,0,0,2,02/07/2019 02:04:11,02/07/2019 02:04:11
63,2019,8,1,8,8,0,0,3,02/21/2019 02:48:00,02/21/2019 02:48:00
63,2019,9,1,228,84,2,0,17,02/26/2019 21:22:09,02/26/2019 21:22:09
63,2019,10,1,2,2,0,0,1,03/04/2019 23:11:40,03/04/2019 23:11:40
63,2019,11,1,330,331,0,0,11,03/11/2019 23:45:56,03/11/2019 23:45:56
63,2019,16,1,8,8,0,0,2,04/20/2019 22:27:20,04/20/2019 22:27:20
63,2019,17,3,312,65,0,0,11,04/21/2019 23:11:20,04/24/2019 22:43:05
63,2019,18,1,20,20,0,0,3,05/01/2019 04:29:37,05/01/2019 04:29:37
63,2019,20,2,7,6,0,0,2,05/15/2019 20:40:10,05/15/2019 20:48:39
63,2019,21,2,147,2,2,0,3,05/21/2019 17:14:58,05/24/2019 20:25:59
63,2019,24,1,31,11,0,0,5,06/12/2019 22:11:09,06/12/2019 22:11:09
63,2019,27,1,15,15,0,0,9,07/01/2019 13:02:35,07/01/2019 13:02:35
63,2019,31,1,1,0,0,0,1,08/02/2019 17:57:23,08/02/2019 17:57:23
63,2019,34,1,106,1,0,0,3,08/20/2019 23:22:46,08/20/2019 23:22:46
63,2019,39,1,1241,3,1,0,4,09/28/2019 03:33:30,09/28/2019 03:33:30
63,2019,40,1,3,0,0,0,1,10/01/2019 23:16:15,10/01/2019 23:16:15
63,2019,51,1,4,4,0,0,4,12/19/2019 02:14:44,12/19/2019 02:14:44
63,2020,5,3,11,6,0,0,4,01/28/2020 02:30:17,01/29/2020 22:10:59
63,2020,6,2,204,162,0,0,3,02/02/2020 06:46:05,02/05/2020 22:48:48
63,2020,7,1,30,29,0,0,7,02/11/2020 22:38:37,02/11/2020 22:38:37
63,2020,11,3,464,148,0,0,24,03/10/2020 00:58:04,03/13/2020 20:26:21
63,2020,17,1,108,9,0,0,5,04/24/2020 03:09:04,04/24/2020 03:09:04
64,2018,39,1,1,1,0,0,1,09/27/2018 15:42:12,09/27/2018 15:42:12
64,2018,40,1,2,2,0,0,1,10/02/2018 16:51:54,10/02/2018 16:51:54
65,2018,39,1,25,9,0,0,3,09/28/2018 03:10:38,09/28/2018 03:10:38
65,2018,43,1,457,320,0,1,4,10/25/2018 16:17:38,10/25/2018 16:17:38
65,2018,45,1,910,37,1,0,2,11/07/2018 19:03:44,11/07/2018 19:03:44
65,2018,47,1,541,0,3,0,1,11/22/2018 00:31:28,11/22/2018 00:31:28
65,2018,48,1,38,14,0,0,4,11/28/2018 18:20:58,11/28/2018 18:20:58
65,2018,50,1,102,96,0,0,2,12/12/2018 22:07:07,12/12/2018 22:07:07
65,2019,1,1,271,32,1,0,3,01/02/2019 23:11:10,01/02/2019 23:11:10
65,2019,2,1,3,0,0,0,3,01/10/2019 22:04:14,01/10/2019 22:04:14
65,2019,6,1,49,29,0,0,4,02/04/2019 19:26:41,02/04/2019 19:26:41
65,2019,7,1,364,128,3,0,14,02/14/2019 22:14:46,02/14/2019 22:14:46
65,2019,9,1,226,45,2,0,14,02/25/2019 21:45:55,02/25/2019 21:45:55
65,2019,10,1,465,140,5,1,11,03/04/2019 19:02:34,03/04/2019 19:02:34
65,2019,11,2,661,301,2,1,22,03/11/2019 19:27:07,03/15/2019 16:02:53
65,2019,12,5,2170,140,24,2,18,03/18/2019 16:58:58,03/22/2019 23:48:32
65,2019,16,5,102,73,1,0,13,04/15/2019 22:21:18,04/20/2019 04:49:31
65,2019,17,5,121,64,0,0,30,04/21/2019 18:19:18,04/24/2019 20:51:54
65,2019,20,2,189,4,2,0,2,05/15/2019 23:43:57,05/17/2019 16:59:38
65,2019,23,3,165,23,1,0,7,06/04/2019 18:20:15,06/07/2019 13:48:57
65,2019,24,1,7,7,0,0,1,06/10/2019 16:45:09,06/10/2019 16:45:09
66,2018,40,1,266,3,1,0,5,10/02/2018 17:54:02,10/02/2018 17:54:02
66,2018,41,5,1399,80,3,0,43,10/09/2018 19:34:39,10/12/2018 19:27:09
66,2018,43,1,2313,4,16,0,8,10/26/2018 05:48:11,10/26/2018 05:48:11
66,2018,44,5,574,55,2,0,14,10/30/2018 00:50:23,11/02/2018 22:42:33
66,2018,45,1,212,48,0,0,4,11/05/2018 21:50:06,11/05/2018 21:50:06
66,2018,46,3,748,807,0,0,88,11/14/2018 18:53:14,11/17/2018 00:56:15
66,2018,47,2,342,85,0,0,24,11/20/2018 00:34:53,11/20/2018 23:43:44
66,2018,48,3,3712,9862,1,31,140,11/26/2018 23:05:48,11/30/2018 22:06:40
66,2018,49,2,1030,829,0,0,99,12/05/2018 23:56:47,12/06/2018 17:49:45
66,2018,50,5,368,414,0,0,97,12/11/2018 21:26:30,12/13/2018 21:45:10
66,2018,51,2,613,127,4,0,12,12/17/2018 18:14:42,12/19/2018 22:27:00
66,2019,1,2,37,66,0,0,5,01/02/2019 21:13:44,01/03/2019 18:37:55
66,2019,2,9,4050,2056,9,3,29,01/06/2019 05:30:08,01/11/2019 01:39:14
66,2019,3,8,602,1045,1,0,59,01/14/2019 17:07:36,01/18/2019 23:58:05
66,2019,4,3,358,245,0,0,64,01/23/2019 18:22:35,01/24/2019 01:56:18
66,2019,5,2,1070,273,4,0,52,01/30/2019 21:10:46,02/01/2019 17:11:54
66,2019,6,2,315,218,0,0,32,02/07/2019 19:22:33,02/08/2019 19:13:39
66,2019,7,5,1398,489,1,0,88,02/14/2019 05:17:18,02/15/2019 23:49:02
66,2019,8,1,169,142,0,0,34,02/22/2019 19:22:20,02/22/2019 19:22:20
66,2019,9,8,1428,984,2,0,138,02/25/2019 21:07:36,03/01/2019 22:38:21
66,2019,10,5,1966,1738,1,1,90,03/05/2019 01:06:53,03/08/2019 03:47:20
66,2019,11,7,1259,1415,0,0,90,03/11/2019 20:09:05,03/14/2019 00:25:32
66,2019,12,3,1074,546,0,0,64,03/20/2019 00:19:49,03/21/2019 05:41:28
66,2019,13,1,307,308,0,0,53,03/25/2019 23:47:49,03/25/2019 23:47:49
66,2019,14,4,412,190,0,0,10,04/04/2019 22:28:25,04/05/2019 22:06:24
66,2019,15,5,572,68,1,0,14,04/08/2019 17:48:05,04/12/2019 00:01:43
66,2019,16,9,3787,1162,32,4,40,04/16/2019 19:32:16,04/20/2019 07:24:14
66,2019,17,6,209,73,7,0,20,04/21/2019 05:30:58,04/23/2019 23:27:46
66,2019,22,1,54,62,2,0,5,05/28/2019 17:37:25,05/28/2019 17:37:25
66,2019,26,2,3392,87,22,0,7,06/26/2019 23:15:12,06/27/2019 15:54:10
66,2019,27,1,1161,134,3,0,7,07/01/2019 19:55:28,07/01/2019 19:55:28
66,2019,32,2,707,59,0,0,7,08/06/2019 01:43:36,08/06/2019 01:45:07
68,2018,40,1,4,4,0,0,1,10/03/2018 22:41:42,10/03/2018 22:41:42
69,2018,40,2,77,104,0,0,14,10/03/2018 22:42:19,10/04/2018 21:40:06
70,2018,40,1,1,1,0,0,1,10/04/2018 03:56:14,10/04/2018 03:56:14
71,2018,40,1,6,6,0,0,1,10/04/2018 17:32:02,10/04/2018 17:32:02
72,2018,40,2,92,232,0,0,13,10/04/2018 21:48:28,10/04/2018 22:04:43
72,2018,42,1,1076,150,6,0,11,10/20/2018 00:54:27,10/20/2018 00:54:27
72,2018,44,1,514,1469,0,2,44,10/30/2018 21:29:42,10/30/2018 21:29:42
72,2018,51,1,1520,754,4,1,9,12/21/2018 23:46:43,12/21/2018 23:46:43
72,2019,3,1,84,61,0,0,2,01/15/2019 18:08:55,01/15/2019 18:08:55
72,2019,4,2,99,32,0,0,3,01/23/2019 19:32:23,01/23/2019 21:25:02
72,2019,5,1,413,17,4,0,4,02/01/2019 20:09:34,02/01/2019 20:09:34
72,2019,6,1,1,1,0,0,1,02/07/2019 18:28:38,02/07/2019 18:28:38
72,2019,7,1,716,8550,4,49,51,02/13/2019 19:48:29,02/13/2019 19:48:29
72,2019,8,3,13,25,0,0,11,02/23/2019 01:04:30,02/23/2019 17:05:57
72,2019,9,2,119,108,0,0,13,03/01/2019 16:15:11,03/01/2019 22:47:48
72,2019,10,2,502,508,0,1,41,03/05/2019 17:44:52,03/07/2019 21:28:20
72,2019,12,3,1231,1133,0,0,49,03/18/2019 19:23:03,03/22/2019 15:03:49
72,2019,16,2,103,36,0,0,4,04/18/2019 17:14:16,04/20/2019 01:03:17
73,2018,40,1,48,33,0,0,4,10/05/2018 21:23:43,10/05/2018 21:23:43
73,2018,41,1,85,104,0,1,25,10/10/2018 23:21:10,10/10/2018 23:21:10
73,2018,43,1,297,59,0,0,12,10/25/2018 14:06:38,10/25/2018 14:06:38
73,2019,31,2,1587,359,7,0,4,07/31/2019 15:01:18,08/03/2019 03:07:19
73,2019,32,1,12,12,0,0,2,08/07/2019 04:24:28,08/07/2019 04:24:28
73,2019,33,1,269,48,0,0,6,08/12/2019 22:52:19,08/12/2019 22:52:19
73,2019,35,1,658,309,0,0,6,08/30/2019 17:35:39,08/30/2019 17:35:39
73,2019,41,1,385,54,1,0,3,10/10/2019 22:53:45,10/10/2019 22:53:45
73,2019,42,1,0,13,0,1,9,10/16/2019 22:28:23,10/16/2019 22:28:23
73,2019,44,1,7,2,0,0,3,10/29/2019 18:24:50,10/29/2019 18:24:50
74,2018,41,1,1,1,0,0,1,10/08/2018 04:41:11,10/08/2018 04:41:11
75,2018,41,1,7,7,0,0,3,10/09/2018 02:22:09,10/09/2018 02:22:09
76,2018,41,1,163,163,0,0,102,10/09/2018 20:21:50,10/09/2018 20:21:50
77,2018,41,1,11,1,0,0,1,10/10/2018 11:41:28,10/10/2018 11:41:28
77,2018,42,1,62,54,0,0,2,10/19/2018 22:36:41,10/19/2018 22:36:41
78,2018,41,1,1,1,0,0,1,10/10/2018 23:36:03,10/10/2018 23:36:03
78,2019,8,1,1,1,0,0,1,02/20/2019 21:37:14,02/20/2019 21:37:14
67,2018,41,1,5,3,0,0,1,10/11/2018 16:59:52,10/11/2018 16:59:52
67,2018,43,1,1426,6,3,0,3,10/25/2018 17:07:18,10/25/2018 17:07:18
67,2018,48,4,898,12,20,0,12,11/27/2018 18:36:30,11/29/2018 22:12:04
67,2018,49,1,1,1,0,0,1,12/07/2018 21:33:03,12/07/2018 21:33:03
79,2018,41,1,3,3,0,0,1,10/11/2018 17:18:56,10/11/2018 17:18:56
80,2018,41,1,2,2,0,0,1,10/13/2018 01:25:43,10/13/2018 01:25:43
81,2018,42,1,1,1,0,0,1,10/15/2018 14:40:02,10/15/2018 14:40:02
81,2018,43,1,1,0,0,0,1,10/26/2018 06:40:03,10/26/2018 06:40:03
81,2019,12,1,2,2,0,0,1,03/18/2019 17:37:58,03/18/2019 17:37:58
82,2018,42,1,4,4,0,0,1,10/17/2018 17:14:22,10/17/2018 17:14:22
83,2018,42,1,38,29,0,0,1,10/19/2018 18:47:29,10/19/2018 18:47:29
84,2018,43,1,137,5,0,0,5,10/23/2018 09:10:29,10/23/2018 09:10:29
85,2018,43,1,0,83,0,0,1,10/24/2018 19:28:18,10/24/2018 19:28:18
86,2018,43,1,1,1,0,0,1,10/25/2018 18:04:16,10/25/2018 18:04:16
87,2018,43,1,2,3,0,0,1,10/25/2018 20:51:15,10/25/2018 20:51:15
88,2018,43,1,1,1,0,0,1,10/26/2018 16:37:50,10/26/2018 16:37:50
89,2018,43,1,1,1,0,0,1,10/27/2018 04:55:03,10/27/2018 04:55:03
89,2018,44,1,2,0,0,0,1,10/29/2018 17:09:00,10/29/2018 17:09:00
90,2018,44,1,6,6,0,0,6,10/29/2018 17:11:43,10/29/2018 17:11:43
91,2018,44,1,6,6,0,0,2,10/30/2018 23:32:14,10/30/2018 23:32:14
92,2018,46,1,90,158,0,0,22,11/16/2018 16:52:26,11/16/2018 16:52:26
93,2018,46,1,1,1,0,0,1,11/16/2018 17:04:07,11/16/2018 17:04:07
94,2018,48,1,1,1,0,0,1,11/28/2018 07:18:22,11/28/2018 07:18:22
95,2018,48,1,512,454,6,0,14,11/29/2018 21:44:59,11/29/2018 21:44:59
96,2018,51,1,2,2,0,0,1,12/18/2018 21:18:33,12/18/2018 21:18:33
97,2019,1,1,1,1,0,0,1,01/02/2019 16:14:22,01/02/2019 16:14:22
98,2019,3,1,53,5,1,0,2,01/15/2019 05:32:52,01/15/2019 05:32:52
98,2019,4,1,31,22,0,0,10,01/25/2019 18:01:07,01/25/2019 18:01:07
98,2019,5,1,52,153,0,0,39,01/31/2019 17:56:52,01/31/2019 17:56:52
98,2019,6,4,335,1020,5,4,4,02/03/2019 08:36:01,02/09/2019 16:29:30
98,2019,7,1,403,221,11,0,21,02/11/2019 20:47:22,02/11/2019 20:47:22
99,2019,3,1,8,21,0,0,1,01/15/2019 06:35:25,01/15/2019 06:35:25
99,2019,4,1,174,225,0,0,8,01/21/2019 02:15:14,01/21/2019 02:15:14
99,2019,8,2,246,16,1,0,3,02/19/2019 06:11:14,02/19/2019 16:50:30
99,2021,19,1,1,1,0,0,1,05/04/2021 16:27:15,05/04/2021 16:27:15
99,2023,24,1,3,3,0,0,1,06/13/2023 21:30:15,06/13/2023 21:30:15
99,2024,8,5,523,453,1,0,21,02/18/2024 20:28:17,02/23/2024 00:41:24
99,2024,30,1,259,31,0,0,9,07/26/2024 02:53:25,07/26/2024 02:53:25
100,2019,3,1,5,5,0,0,5,01/16/2019 19:24:58,01/16/2019 19:24:58
101,2019,4,1,1,1,0,0,1,01/24/2019 23:02:07,01/24/2019 23:02:07
102,2019,5,1,3,0,0,0,1,01/29/2019 08:37:01,01/29/2019 08:37:01
103,2019,6,1,44,18,2,0,2,02/04/2019 23:44:08,02/04/2019 23:44:08
104,2019,6,1,15,3,0,0,1,02/06/2019 03:51:27,02/06/2019 03:51:27
105,2019,9,1,40,23,0,0,2,02/27/2019 06:19:44,02/27/2019 06:19:44
106,2019,11,1,31,24,0,0,64,03/11/2019 19:31:37,03/11/2019 19:31:37
107,2019,11,1,2,2,0,0,1,03/13/2019 20:22:36,03/13/2019 20:22:36
108,2019,11,1,5,0,0,0,1,03/14/2019 17:32:00,03/14/2019 17:32:00
109,2019,13,1,1,1,0,0,1,03/29/2019 15:33:13,03/29/2019 15:33:13
110,2019,15,1,15,1,0,0,1,04/11/2019 16:58:58,04/11/2019 16:58:58
111,2019,16,1,2,2,0,0,1,04/16/2019 17:22:52,04/16/2019 17:22:52
111,2019,23,1,2,0,0,0,1,06/05/2019 19:32:06,06/05/2019 19:32:06
111,2019,47,1,38,1,0,0,2,11/21/2019 23:16:54,11/21/2019 23:16:54
112,2019,17,1,145,60,0,0,35,04/21/2019 21:39:14,04/21/2019 21:39:14
112,2019,26,1,0,4,0,0,3,06/27/2019 18:17:11,06/27/2019 18:17:11
112,2019,48,1,66,54,0,0,4,11/25/2019 19:33:42,11/25/2019 19:33:42
112,2020,5,1,2,2,0,0,1,01/28/2020 22:37:12,01/28/2020 22:37:12
112,2020,11,1,4,4,0,0,1,03/13/2020 18:19:07,03/13/2020 18:19:07
113,2019,17,4,582,74,7,0,22,04/24/2019 18:19:48,04/25/2019 00:01:23
113,2019,21,1,234,525,0,1,12,05/24/2019 20:20:47,05/24/2019 20:20:47
113,2019,22,1,1013,44,4,0,10,05/28/2019 23:13:58,05/28/2019 23:13:58
113,2019,25,1,188,0,1,0,3,06/21/2019 15:39:44,06/21/2019 15:39:44
114,2019,18,1,2,2,0,0,1,04/29/2019 22:14:19,04/29/2019 22:14:19
115,2019,20,1,16,13,0,0,3,05/17/2019 19:55:14,05/17/2019 19:55:14
116,2019,22,1,1208,0,5,0,2,05/31/2019 21:49:44,05/31/2019 21:49:44
116,2020,21,1,1238,5,3,0,2,05/21/2020 19:44:54,05/21/2020 19:44:54
116,2020,24,1,2,0,0,0,1,06/10/2020 17:39:32,06/10/2020 17:39:32
117,2019,24,1,140,9,0,0,5,06/12/2019 16:01:18,06/12/2019 16:01:18
117,2019,49,1,351,4,5,0,6,12/03/2019 03:11:33,12/03/2019 03:11:33
117,2019,51,1,1313,2,4,0,5,12/17/2019 21:25:41,12/17/2019 21:25:41
117,2020,2,2,3196,0,4,0,4,01/11/2020 00:29:35,01/11/2020 07:48:20
117,2020,3,3,4015,3,5,0,6,01/13/2020 06:53:24,01/15/2020 20:56:23
117,2020,4,1,241,93,0,0,2,01/22/2020 20:40:30,01/22/2020 20:40:30
117,2020,6,1,144,139,0,0,20,02/06/2020 18:57:28,02/06/2020 18:57:28
117,2020,9,1,280,76,0,0,3,02/26/2020 16:55:45,02/26/2020 16:55:45
117,2020,16,1,952,687,0,0,9,04/14/2020 16:18:17,04/14/2020 16:18:17
117,2020,19,1,73,1,0,0,2,05/06/2020 19:39:52,05/06/2020 19:39:52
117,2020,22,2,1654,161,1,0,12,05/28/2020 17:11:48,05/29/2020 23:44:44
117,2020,23,2,199,566,0,0,3,06/02/2020 00:29:06,06/03/2020 19:20:25
117,2020,24,3,427,5418,0,6,11,06/10/2020 04:48:17,06/10/2020 18:13:45
117,2020,25,1,24,2,0,0,1,06/16/2020 16:38:11,06/16/2020 16:38:11
117,2020,26,1,280,271,0,0,9,06/26/2020 16:30:07,06/26/2020 16:30:07
117,2020,28,2,13523,11902,10,0,65,07/07/2020 16:29:04,07/07/2020 22:28:47
117,2020,30,1,257,0,0,0,5,07/20/2020 22:32:37,07/20/2020 22:32:37
117,2020,50,4,1054,1870,0,11,24,12/06/2020 06:02:17,12/12/2020 03:37:25
117,2021,3,2,18,20,0,0,5,01/13/2021 05:59:12,01/13/2021 20:43:45
117,2021,4,2,24,19,0,0,4,01/21/2021 20:58:59,01/22/2021 21:53:46
117,2021,5,1,0,0,0,0,0,01/26/2021 19:58:15,01/26/2021 19:58:15
117,2021,7,1,1,2,0,0,1,02/09/2021 17:14:18,02/09/2021 17:14:18
117,2021,10,5,242,51,1,0,13,03/02/2021 06:45:22,03/04/2021 02:56:46
117,2021,12,3,241,241,0,0,40,03/16/2021 22:31:12,03/19/2021 17:34:02
117,2021,18,1,4,2,0,0,3,04/28/2021 16:55:41,04/28/2021 16:55:41
117,2021,21,3,1768,3681,8,10,84,05/17/2021 20:54:53,05/18/2021 16:15:16
117,2021,26,2,488,306,2,15,38,06/22/2021 05:41:12,06/23/2021 02:44:27
117,2021,28,1,21,5,0,0,5,07/08/2021 04:58:33,07/08/2021 04:58:33
117,2021,29,3,14425,212,59,0,47,07/12/2021 22:14:54,07/15/2021 15:36:02
117,2021,38,1,20,1,0,0,1,09/16/2021 21:15:30,09/16/2021 21:15:30
117,2021,40,2,593,16,0,0,7,09/30/2021 21:34:11,10/01/2021 17:32:54
117,2021,41,2,17,7,0,0,4,10/05/2021 18:02:24,10/09/2021 00:22:58
117,2021,42,2,166,39,0,0,9,10/12/2021 01:19:36,10/14/2021 01:07:49
117,2021,43,2,74,19,1,0,5,10/20/2021 21:06:08,10/22/2021 23:13:13
117,2021,45,1,1273,1189,0,0,332,11/05/2021 04:48:50,11/05/2021 04:48:50
117,2021,46,1,1,1,0,0,1,11/11/2021 20:48:59,11/11/2021 20:48:59
117,2021,47,2,118,1243,0,1,35,11/17/2021 21:36:29,11/18/2021 23:09:36
117,2022,3,3,12,9,0,0,3,01/12/2022 17:29:26,01/14/2022 22:52:04
117,2022,6,2,21,21,0,0,6,02/04/2022 01:00:55,02/05/2022 06:29:50
117,2022,8,2,80,6,0,0,4,02/15/2022 03:00:26,02/15/2022 06:22:40
117,2022,10,1,73,56,0,0,4,03/01/2022 07:40:38,03/01/2022 07:40:38
117,2022,16,1,1,1,0,0,1,04/13/2022 17:01:42,04/13/2022 17:01:42
117,2022,18,1,1,1,0,0,1,04/27/2022 02:35:21,04/27/2022 02:35:21
117,2022,22,2,17,13,0,0,5,05/23/2022 22:27:06,05/24/2022 03:04:32
117,2022,24,1,4500,8,40,0,10,06/09/2022 16:20:09,06/09/2022 16:20:09
117,2022,25,2,69,22,0,0,4,06/13/2022 23:45:27,06/14/2022 18:22:36
117,2022,26,1,294,126,0,0,5,06/24/2022 15:28:16,06/24/2022 15:28:16
117,2022,27,1,3,2,0,0,1,06/30/2022 21:50:26,06/30/2022 21:50:26
117,2022,31,1,117,32,0,0,2,07/28/2022 18:19:51,07/28/2022 18:19:51
117,2022,32,2,111,29,0,0,7,08/02/2022 18:00:48,08/03/2022 19:24:16
117,2022,41,2,25,24,0,0,6,10/03/2022 19:53:59,10/05/2022 05:29:58
117,2022,43,2,1387,842,2,0,8,10/20/2022 23:16:54,10/21/2022 20:24:24
117,2022,45,1,260,184,1,1,27,11/01/2022 14:08:25,11/01/2022 14:08:25
117,2022,48,2,403,14,1,0,5,11/23/2022 06:11:46,11/23/2022 22:01:00
117,2022,52,1,16,17,0,0,2,12/22/2022 04:50:30,12/22/2022 04:50:30
117,2023,2,1,1,1,0,0,1,01/12/2023 23:38:32,01/12/2023 23:38:32
117,2023,4,2,25,47,0,0,5,01/24/2023 19:52:55,01/24/2023 21:29:56
117,2023,6,1,1,1,0,0,1,02/06/2023 20:28:36,02/06/2023 20:28:36
117,2023,16,1,1,1,0,0,1,04/20/2023 20:19:27,04/20/2023 20:19:27
117,2023,17,2,78734,569,36,0,23,04/26/2023 16:15:19,04/29/2023 09:25:58
117,2023,18,4,204,124,0,0,49,05/04/2023 16:27:55,05/05/2023 21:12:07
117,2023,19,1,6,3,0,0,3,05/12/2023 23:22:13,05/12/2023 23:22:13
117,2023,20,4,7781,53,2,0,11,05/15/2023 20:03:01,05/16/2023 20:02:16
117,2023,24,1,9,3,0,0,1,06/13/2023 18:43:13,06/13/2023 18:43:13
117,2023,25,1,1,1,0,0,1,06/20/2023 17:48:17,06/20/2023 17:48:17
117,2023,30,2,90062,393,24,0,30,07/24/2023 19:47:24,07/28/2023 03:46:14
117,2023,34,1,0,1,0,0,1,08/24/2023 19:56:15,08/24/2023 19:56:15
117,2023,36,1,0,1,0,0,1,09/08/2023 19:13:01,09/08/2023 19:13:01
117,2023,46,2,139022,23153,394,0,174,11/15/2023 05:46:15,11/16/2023 23:42:38
117,2023,47,2,29765,11,131,0,15,11/21/2023 05:05:11,11/22/2023 19:35:14
117,2023,50,1,4,4,0,0,2,12/12/2023 20:03:30,12/12/2023 20:03:30
117,2024,1,1,75507,23,2,0,5,01/06/2024 00:52:17,01/06/2024 00:52:17
117,2024,2,1,111,43,2,0,20,01/08/2024 17:00:49,01/08/2024 17:00:49
117,2024,3,2,71,34,3,0,14,01/17/2024 03:59:17,01/18/2024 18:00:06
117,2024,4,1,5,1,0,0,2,01/23/2024 17:32:40,01/23/2024 17:32:40
117,2024,8,3,15,4,0,0,6,02/21/2024 18:58:38,02/22/2024 21:49:28
117,2024,9,1,3,3,0,0,1,02/27/2024 22:13:02,02/27/2024 22:13:02
117,2024,11,2,8924,8093,3,0,40,03/12/2024 16:52:01,03/13/2024 05:37:32
117,2024,12,1,825,56,0,0,47,03/19/2024 20:38:36,03/19/2024 20:38:36
117,2024,30,1,335,7,5,0,7,07/27/2024 03:03:35,07/27/2024 03:03:35
117,2024,32,1,77,60,1,0,17,08/08/2024 00:12:44,08/08/2024 00:12:44
118,2019,25,1,12,1,0,0,1,06/21/2019 17:40:22,06/21/2019 17:40:22
118,2019,26,1,5,9,0,0,1,06/24/2019 06:21:25,06/24/2019 06:21:25
118,2019,27,1,1,1,0,0,1,07/01/2019 12:31:34,07/01/2019 12:31:34
118,2019,28,2,97,58,3,3,13,07/08/2019 17:24:12,07/10/2019 22:30:23
118,2019,34,1,2,1,0,0,1,08/23/2019 14:58:08,08/23/2019 14:58:08
118,2019,36,1,192,1,0,0,2,09/06/2019 22:11:44,09/06/2019 22:11:44
118,2019,37,3,418,30,1,0,20,09/11/2019 00:05:49,09/12/2019 23:23:17
118,2019,41,1,233,65,1,0,5,10/10/2019 18:12:20,10/10/2019 18:12:20
118,2019,45,1,1482,293,0,0,17,11/05/2019 21:00:25,11/05/2019 21:00:25
118,2019,46,4,951,136,1,0,19,11/13/2019 21:58:07,11/14/2019 17:41:12
118,2019,48,2,326,38,0,0,6,11/25/2019 17:28:35,11/27/2019 19:13:54
118,2019,49,1,44,22,0,0,2,12/04/2019 21:13:43,12/04/2019 21:13:43
118,2019,52,1,85,37,0,0,75,12/26/2019 18:12:46,12/26/2019 18:12:46
118,2020,2,1,285,79,0,0,27,01/07/2020 23:58:37,01/07/2020 23:58:37
118,2020,5,6,822,333,4,0,89,01/27/2020 19:26:35,02/01/2020 07:21:53
118,2020,7,3,377,234,0,0,11,02/10/2020 20:53:17,02/11/2020 18:57:40
118,2020,8,3,595,313,0,0,31,02/19/2020 18:11:39,02/21/2020 18:36:06
118,2020,9,3,1497,100,0,0,34,02/24/2020 05:32:37,02/26/2020 16:04:48
118,2020,10,1,37,38,0,0,7,03/03/2020 06:11:00,03/03/2020 06:11:00
118,2020,11,2,91,2,1,0,1,03/12/2020 03:30:23,03/12/2020 17:03:06
118,2020,13,1,222,92,0,0,19,03/24/2020 04:00:58,03/24/2020 04:00:58
118,2020,14,1,73,33,1,0,7,04/01/2020 23:35:38,04/01/2020 23:35:38
118,2020,17,1,1575,7,7,0,9,04/22/2020 02:42:00,04/22/2020 02:42:00
118,2020,19,1,5,7,0,0,1,05/07/2020 00:12:43,05/07/2020 00:12:43
118,2020,22,5,188,101,1,0,14,05/26/2020 05:49:41,05/29/2020 00:23:49
118,2020,23,1,2,5,0,0,2,06/03/2020 17:49:08,06/03/2020 17:49:08
118,2020,28,2,67,2,1,0,1,07/11/2020 02:51:25,07/11/2020 05:02:45
118,2020,31,1,7,0,0,0,1,07/28/2020 01:30:56,07/28/2020 01:30:56
118,2020,32,1,1,1,0,0,1,08/05/2020 20:54:44,08/05/2020 20:54:44
