Commit,File Sha,Type,Path,Lines Added,Lines Deleted,Current Lines,Commit Author,Commit Date Utc,Commit Message,Work Items
3f261eae04330ce0ec3465e7fd656d662823de67,a3fbe2bd85f1366a2e06376962feee2dd5b1e0c2,Modified,MattEland.Emergence.Domain/MattEland.Emergence.Domain.fsproj,1,1,15,1,05/04/2019 19:14:25,Working on UI binding.,0
3f261eae04330ce0ec3465e7fd656d662823de67,86a28acc342767dda6af67ffa3eb1f38215759d6,Modified,MattEland.Emergence.Domain/Obstacle.fs,2,2,4,1,05/04/2019 19:14:25,Working on UI binding.,0
3f261eae04330ce0ec3465e7fd656d662823de67,28b25acac763143edaef14ecb3c98ce8a2cfcafc,Modified,MattEland.Emergence.Domain/WorldObject.fs,6,1,10,1,05/04/2019 19:14:25,Working on UI binding.,0
3f261eae04330ce0ec3465e7fd656d662823de67,fe9de54ddbb81b56c7433a781ca132274fe43959,Modified,MattEland.Emergence.WinCore/MainWindow.xaml,18,2,28,1,05/04/2019 19:14:25,Working on UI binding.,0
3f261eae04330ce0ec3465e7fd656d662823de67,3e7f1aa4d2e06b236a6719984351b90f03307398,Modified,MattEland.Emergence.WinCore/MainWindow.xaml.cs,1,0,37,1,05/04/2019 19:14:25,Working on UI binding.,0
3f261eae04330ce0ec3465e7fd656d662823de67,6ba017a6de4c7caf1c5c6581d6b99a84b3fddc9d,Modified,MattEland.Emergence.WinCore/MattEland.Emergence.WinCore.csproj,5,0,18,1,05/04/2019 19:14:25,Working on UI binding.,0
3f261eae04330ce0ec3465e7fd656d662823de67,2d31dbe18c6a1ebaf9caeacab3931daf67b59e4d,Renamed,MattEland.Emergence.WinCore/ViewModels/GameViewModel.cs,5,6,18,1,05/04/2019 19:14:25,Working on UI binding.,0
3f261eae04330ce0ec3465e7fd656d662823de67,e403e77a60020d3de00e0d28ec67ebf17a5e12cd,Added,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,22,0,22,1,05/04/2019 19:14:25,Working on UI binding.,0
327381f9be89e0d80da1a967cc574c64ee699479,e2a0d1d02e9123e06168b9f30690b639e5d635a8,Modified,MattEland.Emergence.WinCore/MainWindow.xaml,11,5,34,1,05/04/2019 19:26:17,UI is working,0
327381f9be89e0d80da1a967cc574c64ee699479,fd01d0ac11de975c50f9ef3e17876e6c50ab5bef,Modified,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,6,3,25,1,05/04/2019 19:26:17,UI is working,0
eb10df21917ec27562ff21fae26906491b37d0e6,ecc710ae81d85d0e525a30e1e5cc9ba34f1d6596,Modified,MattEland.Emergence.Domain/MattEland.Emergence.Domain.fsproj,2,0,17,1,05/04/2019 20:07:49,F# generation,0
eb10df21917ec27562ff21fae26906491b37d0e6,a13a1d562b03cd59325e95fba4327a3240aa3afd,Modified,MattEland.Emergence.Domain/Position.fs,4,1,6,1,05/04/2019 20:07:49,F# generation,0
eb10df21917ec27562ff21fae26906491b37d0e6,c51442152f28eb3ffe397f27080d584890fe26c2,Added,MattEland.Emergence.Domain/RandomFunctions.fs,6,0,6,1,05/04/2019 20:07:49,F# generation,0
eb10df21917ec27562ff21fae26906491b37d0e6,bc3f2e31f3081df930d032b451a70bcfefcf1bcd,Added,MattEland.Emergence.Domain/WorldGenerator.fs,16,0,16,1,05/04/2019 20:07:49,F# generation,0
eb10df21917ec27562ff21fae26906491b37d0e6,8f6f41aab1ecffccf18cbe5fe14572a92738d7f6,Modified,MattEland.Emergence.WinCore/MattEland.Emergence.WinCore.csproj,1,0,19,1,05/04/2019 20:07:49,F# generation,0
eb10df21917ec27562ff21fae26906491b37d0e6,af3c2bc08b4b38dd14c4de67ab359f144180b86b,Modified,MattEland.Emergence.WinCore/ViewModels/GameViewModel.cs,5,4,19,1,05/04/2019 20:07:49,F# generation,0
eb10df21917ec27562ff21fae26906491b37d0e6,cb5bf805cbd10bddff83ea4c48e9d0af826b5399,Modified,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,5,2,28,1,05/04/2019 20:07:49,F# generation,0
e80ae647c8c2a6e98b46c05f51195bb134ebf225,e1a1fac64365a5f64cfa9fc77b9491dc6a65f156,Modified,MattEland.Emergence.Domain/MattEland.Emergence.Domain.fsproj,1,1,17,1,05/04/2019 23:44:50,Work on map generation,0
e80ae647c8c2a6e98b46c05f51195bb134ebf225,b411dff5627381c393e08dffde7b8c9da798c098,Modified,MattEland.Emergence.Domain/RandomFunctions.fs,3,1,8,1,05/04/2019 23:44:50,Work on map generation,0
e80ae647c8c2a6e98b46c05f51195bb134ebf225,308fcb02a4d7d36e82ef138d4596b46b2c857876,Modified,MattEland.Emergence.Domain/WorldGenerator.fs,12,4,24,1,05/04/2019 23:44:50,Work on map generation,0
e80ae647c8c2a6e98b46c05f51195bb134ebf225,9ea20141d51c3712d65afbf03b6210690c5778f0,Modified,MattEland.Emergence.WinCore/App.xaml.cs,1,1,17,1,05/04/2019 23:44:50,Work on map generation,0
e80ae647c8c2a6e98b46c05f51195bb134ebf225,d10adced849b1c492afa1a1ac53e6e253454a177,Modified,MattEland.Emergence.WinCore/MainWindow.xaml.cs,1,5,33,1,05/04/2019 23:44:50,Work on map generation,0
e80ae647c8c2a6e98b46c05f51195bb134ebf225,771bf9408e32040dcf81bc2e8c97ced5402291b4,Modified,MattEland.Emergence.WinCore/ViewModels/GameViewModel.cs,2,2,19,1,05/04/2019 23:44:50,Work on map generation,0
1d168b9a05468cc350a93b4f0a99620051b066f1,8f0c8d6b05b9b2ab7f427d25a1e6f8fb1251b173,Added,MattEland.Emergence.Domain/Floors.fs,11,0,11,1,05/05/2019 01:28:11,Better generation.,0
1d168b9a05468cc350a93b4f0a99620051b066f1,9a4fe2f3092bc46129d02c53c8e4b7207bdb597e,Modified,MattEland.Emergence.Domain/MattEland.Emergence.Domain.fsproj,1,0,18,1,05/05/2019 01:28:11,Better generation.,0
1d168b9a05468cc350a93b4f0a99620051b066f1,fabebce571046403851e7091c073a399d760b5e3,Modified,MattEland.Emergence.Domain/Obstacle.fs,15,3,16,1,05/05/2019 01:28:11,Better generation.,0
1d168b9a05468cc350a93b4f0a99620051b066f1,2ffc2700d41f9049a6b449126dc3b3606c99ac34,Modified,MattEland.Emergence.Domain/RandomFunctions.fs,3,1,10,1,05/05/2019 01:28:11,Better generation.,0
1d168b9a05468cc350a93b4f0a99620051b066f1,623f525a1dc43a28606f751b4129cdfc30e3d0b7,Modified,MattEland.Emergence.Domain/WorldGenerator.fs,24,16,32,1,05/05/2019 01:28:11,Better generation.,0
1d168b9a05468cc350a93b4f0a99620051b066f1,b6bf668708f98a48e4e00dd1f208c2900c02f038,Modified,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,17,1,44,1,05/05/2019 01:28:11,Better generation.,0
fd22078d695ae21bdb090554d9951ae7d7c43f33,eb42f222a9ae4fc48190210a9d37f9dd80ad1ccf,Modified,MattEland.Emergence.Domain/WorldGenerator.fs,6,3,35,1,05/05/2019 07:03:30,"Added void, coloration, icon",0
fd22078d695ae21bdb090554d9951ae7d7c43f33,b376a6ef30f2cea31396ecbbe3e0fd3d75df89e0,Modified,MattEland.Emergence.Domain/WorldObject.fs,5,1,14,1,05/05/2019 07:03:30,"Added void, coloration, icon",0
fd22078d695ae21bdb090554d9951ae7d7c43f33,c009d6fc83968d76f538c2a0c3f87f004ff3b1a0,Modified,MattEland.Emergence.WinCore.sln,2,2,31,1,05/05/2019 07:03:30,"Added void, coloration, icon",0
fd22078d695ae21bdb090554d9951ae7d7c43f33,60091a66b2e49830fe22626604394aade671f384,Modified,MattEland.Emergence.WinCore/MainWindow.xaml,9,3,40,1,05/05/2019 07:03:30,"Added void, coloration, icon",0
fd22078d695ae21bdb090554d9951ae7d7c43f33,6bcf251efc557e054e808fd1ee5b2f842d059dd6,Modified,MattEland.Emergence.WinCore/MattEland.Emergence.WinCore.csproj,10,0,29,1,05/05/2019 07:03:30,"Added void, coloration, icon",0
fd22078d695ae21bdb090554d9951ae7d7c43f33,9032e3c67d0157b3de72aedbceb25aaf7ac41c86,Modified,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,55,3,96,1,05/05/2019 07:03:30,"Added void, coloration, icon",0
fd22078d695ae21bdb090554d9951ae7d7c43f33,2d0a8dbe9c5698a62ccd3cd9464361d16bea0859,Added,MattEland.Emergence.WinCore/favicon.ico,0,0,11,1,05/05/2019 07:03:30,"Added void, coloration, icon",0
27b44266748522c5c3eb0f090c662034cf115538,102270909bc53f47bc338d110cced52cde446af0,Modified,MattEland.Emergence.Domain/MattEland.Emergence.Domain.fsproj,5,0,23,1,05/05/2019 19:19:37,Beginning room JSON loading.,0
27b44266748522c5c3eb0f090c662034cf115538,bac00db9d0603def64e89b0414a2bd953691724e,Added,MattEland.Emergence.Domain/Rooms.fs,42,0,42,1,05/05/2019 19:19:37,Beginning room JSON loading.,0
27b44266748522c5c3eb0f090c662034cf115538,36ab4507ec42bd5a7d79cd9b047e944fce0f5306,Modified,MattEland.Emergence.Domain/WorldGenerator.fs,17,1,51,1,05/05/2019 19:19:37,Beginning room JSON loading.,0
6355000e9862cf5ecf2654020ee069430fddc985,18d14f07f66d0b7105ff8594824d5dd86d32e928,Modified,MattEland.Emergence.Domain/Rooms.fs,5,5,42,1,05/05/2019 19:31:00,Better mapping,0
6355000e9862cf5ecf2654020ee069430fddc985,f2ab01b6c9de7376a1154cc59108a9180448b0b9,Modified,MattEland.Emergence.Domain/WorldGenerator.fs,13,6,58,1,05/05/2019 19:31:00,Better mapping,0
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,da8421010353c06f5c1dc53692c3171acde8371e,Added,MattEland.Emergence.Domain/Doors.fs,8,0,8,1,05/05/2019 21:03:00,Room instructions,0
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,3ef50a3fb1bcaaaf2de65df721273e639cccd9f8,Modified,MattEland.Emergence.Domain/MattEland.Emergence.Domain.fsproj,4,1,26,1,05/05/2019 21:03:00,Room instructions,0
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,b24aa44207d887384bbd8aecce8c7d7342267e0f,Modified,MattEland.Emergence.Domain/Position.fs,3,1,8,1,05/05/2019 21:03:00,Room instructions,0
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,38106f46ca6ff3ed9ad5aa639a7c816c8c65c54b,Renamed,MattEland.Emergence.Domain/RoomData.fs,0,20,22,1,05/05/2019 21:03:00,Room instructions,0
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,1c0a0dcf92b886101c8c9416b1a726efdfa63921,Added,MattEland.Emergence.Domain/RoomJson.fs,35,0,35,1,05/05/2019 21:03:00,Room instructions,0
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,6a2e91dd340f3b1a4de316337f9ad9ae65e9447a,Added,MattEland.Emergence.Domain/RoomPlacement.fs,16,0,16,1,05/05/2019 21:03:00,Room instructions,0
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,ca0bcd5b22d15c883427b1fb4cde26860f8da7f2,Modified,MattEland.Emergence.Domain/WorldGenerator.fs,26,29,55,1,05/05/2019 21:03:00,Room instructions,0
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,8b5b79eeb7042b835915212c1d875a38cfcc63c9,Modified,MattEland.Emergence.WinCore/ViewModels/GameViewModel.cs,2,4,17,1,05/05/2019 21:03:00,Room instructions,0
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,3f1ecdb09afb54b788f8b6c48599b153ba36be80,Modified,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,9,3,102,1,05/05/2019 21:03:00,Room instructions,0
541027406f620580404a8d9b228024d7f09a4470,58d2e840ee6c60170f6dabafc8eb390116907d38,Modified,MattEland.Emergence.Domain/MattEland.Emergence.Domain.fsproj,13,8,31,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,e60f43f5d8a5e543e11f270c706f95c43ace8a6f,Modified,MattEland.Emergence.Domain/Obstacle.fs,2,0,18,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,e8240b95d84456e51a907e0ffcc22f6b0697ccd5,Added,MattEland.Emergence.LevelGen/LevelInstruction.fs,2,0,2,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,ac269d06eeea540587e9599117cf07b11d573dc1,Added,MattEland.Emergence.LevelGen/LevelJson.fs,1130,0,1130,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,916e6196adb6c9f1c3b96ca686f21299f4a88a2c,Added,MattEland.Emergence.LevelGen/MattEland.Emergence.LevelGen.fsproj,20,0,20,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,a3eb62bc82577d9711d2f60d969d3f611e781c50,Renamed,MattEland.Emergence.LevelGen/RoomData.fs,4,6,20,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,f5b68f697d6e603d75fde3b8360eac542ce4e0cc,Renamed,MattEland.Emergence.LevelGen/RoomJson.fs,43,0,78,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,6a2e91dd340f3b1a4de316337f9ad9ae65e9447a,Renamed,MattEland.Emergence.LevelGen/RoomPlacement.fs,0,0,16,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,bd8b1e368496b449199efdd774d0254b1fc2ef34,Renamed,MattEland.Emergence.LevelGen/WorldGenerator.fs,12,3,64,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,4a56c629a459b822753e15b90b556ce4c317b8ad,Modified,MattEland.Emergence.WinCore.sln,12,0,43,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,4f6ef47f879d3fecb45237914a53675141e65da5,Modified,MattEland.Emergence.WinCore/MattEland.Emergence.WinCore.csproj,1,0,30,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,b0eb1c7fe88a80584c4ca4476a363881d7203a50,Modified,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,8,0,110,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,5217503dff63791c651fa295e4babdcaa42ccbd8,Added,MattEland.Shared.Functions/MattEland.Shared.Functions.fsproj,12,0,12,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,8e9043b67cd43b7b07be57bb1dd58024080e8c7d,Renamed,MattEland.Shared.Functions/RandomFunctions.fs,1,1,10,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
541027406f620580404a8d9b228024d7f09a4470,a29859ecc13c58dce802c7759e63053ccb481e9f,Added,MattEland.Shared.Functions/Strings.fs,7,0,7,1,05/05/2019 21:54:46,Reorganized into multiple projects,0
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,5df50fb7789801a187357e2bfdd806aef5272f52,Modified,MattEland.Emergence.Domain/Obstacle.fs,1,0,19,1,05/05/2019 22:46:16,Level loading,0
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,bf7f100e8d0eaa33d00b304a2269a35cce0fbcdb,Modified,MattEland.Emergence.Domain/WorldObject.fs,1,2,13,1,05/05/2019 22:46:16,Level loading,0
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,cd8458448e711a45d9f350475a0d248baab4b824,Added,MattEland.Emergence.LevelGen/LevelData.fs,19,0,19,1,05/05/2019 22:46:16,Level loading,0
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,0000000000000000000000000000000000000000,Deleted,MattEland.Emergence.LevelGen/LevelInstruction.fs,0,2,0,1,05/05/2019 22:46:16,Level loading,0
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,5135d1d08d3263df2dfeb8a6eb4608bcfda06b1e,Modified,MattEland.Emergence.LevelGen/MattEland.Emergence.LevelGen.fsproj,1,1,20,1,05/05/2019 22:46:16,Level loading,0
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,3844b36e5c2c04f4d8af9b0b4ca767c60ea3961a,Modified,MattEland.Emergence.LevelGen/RoomData.fs,0,1,19,1,05/05/2019 22:46:16,Level loading,0
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,cae50b0c700f981ccd67417e186df50cabc563a9,Modified,MattEland.Emergence.LevelGen/RoomJson.fs,1478,1,1555,1,05/05/2019 22:46:16,Level loading,0
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,f07df7edbb3e65157e045b3cac88c7797e1d4a63,Modified,MattEland.Emergence.LevelGen/WorldGenerator.fs,20,5,79,1,05/05/2019 22:46:16,Level loading,0
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,8a2d5aff9ca65486f41eb9b2423d5c5a7bacf01b,Modified,MattEland.Emergence.WinCore/ViewModels/GameViewModel.cs,1,1,17,1,05/05/2019 22:46:16,Level loading,0
2bbe45a72f00e8ec41ca6cc1724887600cedad9c,b62734865b1456e10f76db07a20e0d6df2d00290,Modified,MattEland.Emergence.Domain/Obstacle.fs,3,0,22,1,05/06/2019 00:35:00,Work on parsing,0
2bbe45a72f00e8ec41ca6cc1724887600cedad9c,cdf654f26c33941808f69879308169b0e2647d3a,Modified,MattEland.Emergence.LevelGen/LevelData.fs,1,2,18,1,05/06/2019 00:35:00,Work on parsing,0
2bbe45a72f00e8ec41ca6cc1724887600cedad9c,1261cbcbabcf7f76b2ecd561044ce91a85b39f98,Modified,MattEland.Emergence.LevelGen/LevelJson.fs,13,1,1142,1,05/06/2019 00:35:00,Work on parsing,0
2bbe45a72f00e8ec41ca6cc1724887600cedad9c,8eb7afeca713dc042ee2a5ef95c37e1be97282b4,Modified,MattEland.Emergence.LevelGen/RoomPlacement.fs,1,2,15,1,05/06/2019 00:35:00,Work on parsing,0
2bbe45a72f00e8ec41ca6cc1724887600cedad9c,55849d0a88827495d1018d214d3537e6f97560e4,Modified,MattEland.Emergence.LevelGen/WorldGenerator.fs,11,18,72,1,05/06/2019 00:35:00,Work on parsing,0
2bbe45a72f00e8ec41ca6cc1724887600cedad9c,2dac18dbf6913beadb18e573f91b0d427b1afec2,Modified,MattEland.Emergence.WinCore/ViewModels/GameViewModel.cs,7,2,22,1,05/06/2019 00:35:00,Work on parsing,0
2bbe45a72f00e8ec41ca6cc1724887600cedad9c,052f906563c346a9af85c23f4fef8a3dcdaec432,Modified,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,7,3,114,1,05/06/2019 00:35:00,Work on parsing,0
9a410dfc75df4efc03a195ff5157df85b6e963e4,f7ec1629dcbb52a0de5f5c118a4e4bbd63466c9c,Modified,MattEland.Emergence.LevelGen/RoomJson.fs,2,4,1553,1,05/06/2019 00:44:27,Better casting,0
9ab45259f9469dabec92180534723e186abc5501,480551c88171ab4285a566dc0270eda1ef12c76f,Modified,MattEland.Emergence.Domain/Doors.fs,6,1,13,1,05/06/2019 03:40:04,LogicObject is now a thing.,0
9ab45259f9469dabec92180534723e186abc5501,57bc3d6b2a7a57e6695c058ffd564c99fbec8403,Modified,MattEland.Emergence.Domain/Floors.fs,8,1,18,1,05/06/2019 03:40:04,LogicObject is now a thing.,0
9ab45259f9469dabec92180534723e186abc5501,d94836ea97f2182dffe3ee30d17b4d0821c48ad8,Added,MattEland.Emergence.Domain/LogicObject.fs,22,0,22,1,05/06/2019 03:40:04,LogicObject is now a thing.,0
9ab45259f9469dabec92180534723e186abc5501,4a72df0acb636655f2a688cfcab438de88b11b0a,Modified,MattEland.Emergence.Domain/MattEland.Emergence.Domain.fsproj,1,0,32,1,05/06/2019 03:40:04,LogicObject is now a thing.,0
9ab45259f9469dabec92180534723e186abc5501,bf4ed2af81abdc149a59be22887206cc8de02816,Modified,MattEland.Emergence.Domain/Obstacle.fs,11,4,29,1,05/06/2019 03:40:04,LogicObject is now a thing.,0
9ab45259f9469dabec92180534723e186abc5501,ce54cd83d8c190a9224a54b0afc324a48f8fbd1d,Modified,MattEland.Emergence.Domain/WorldObject.fs,5,1,17,1,05/06/2019 03:40:04,LogicObject is now a thing.,0
9ab45259f9469dabec92180534723e186abc5501,e5ed913aceb83cb3f3a5e07cefa382b76e250598,Modified,MattEland.Emergence.LevelGen/WorldGenerator.fs,7,12,67,1,05/06/2019 03:40:04,LogicObject is now a thing.,0
9ab45259f9469dabec92180534723e186abc5501,c0eb356ade65a691e54401d3f27073f0283577a1,Modified,MattEland.Emergence.WinCore/ViewModels/GameViewModel.cs,2,2,22,1,05/06/2019 03:40:04,LogicObject is now a thing.,0
9ab45259f9469dabec92180534723e186abc5501,00c49ccbfae5e72dcf6f3a69c3440d91d22ab3f3,Modified,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,26,43,97,1,05/06/2019 03:40:04,LogicObject is now a thing.,0
2155ea2b81a25b4470e537102cc87b0875eb5f12,de76641c84e0da86a4475a26e92f68f554aa7d00,Added,MattEland.Emergence.Domain/Firewall.fs,13,0,13,1,05/06/2019 03:57:50,Firewall is new,0
2155ea2b81a25b4470e537102cc87b0875eb5f12,494fc7fc6b814a4f64e000bedcbad13d0b40dc81,Modified,MattEland.Emergence.Domain/MattEland.Emergence.Domain.fsproj,1,0,33,1,05/06/2019 03:57:50,Firewall is new,0
2155ea2b81a25b4470e537102cc87b0875eb5f12,8616e608dc6867880fe6943a0376fbc207485129,Modified,MattEland.Emergence.Domain/WorldObject.fs,1,7,11,1,05/06/2019 03:57:50,Firewall is new,0
2155ea2b81a25b4470e537102cc87b0875eb5f12,ab688786ced9318c5b0af5f1ff56fe22840b64ae,Modified,MattEland.Emergence.LevelGen/WorldGenerator.fs,3,6,64,1,05/06/2019 03:57:50,Firewall is new,0
2155ea2b81a25b4470e537102cc87b0875eb5f12,0ced3561c5315693b816d99849653331aa59763d,Modified,MattEland.Emergence.WinCore/ViewModels/WorldObjectViewModel.cs,6,6,97,1,05/06/2019 03:57:50,Firewall is new,0
027be9ab30e89b0b5a042fd82d1563b16c167500,e1091cd0bdb19f3e39e439c18cc162b9dd098db1,Modified,MattEland.Emergence.WinCore.sln,8,2,49,1,05/06/2019 04:31:24,Added WPF 4.6.1 Client,0
027be9ab30e89b0b5a042fd82d1563b16c167500,94126df347695cb1e78316714e4e3170ca52ddf8,Modified,MattEland.Emergence.WinCore/MainWindow.xaml,3,1,42,1,05/06/2019 04:31:24,Added WPF 4.6.1 Client,0
027be9ab30e89b0b5a042fd82d1563b16c167500,b55bec32326bdf0f775db7f557646cf8fb5d4f88,Modified,MattEland.Emergence.WinCore/MainWindow.xaml.cs,8,1,40,1,05/06/2019 04:31:24,Added WPF 4.6.1 Client,0
027be9ab30e89b0b5a042fd82d1563b16c167500,bae5d6d81451f47ae3ccd65377504a58b70a2208,Added,MattEland.Emergence.WpfCore/App.config,6,0,6,1,05/06/2019 04:31:24,Added WPF 4.6.1 Client,0
